Domestic Overnight Trips
"Nights (000), Calendar year and Month returned from trip by Stopover state/region/SA2"
Counting: Nights (000)
,,,AAA,AAB,ABA,ABB,ACA,ADA,ADB,ADC,ADD,AEA,AEB,AEC,AED,AFA,BAA,BAB,BAC,BBA,BCA,BCB,BCC,BDA,BDB,BDC,BDD,BDE,BDF,BEA,BEB,BEC,BED,BEE,BEF,BEG,BEH,CAA,CAB,CAC,CBA,CBB,CBC,CBD,CCA,CCB,CCC,CDA,CDB,DAA,DAB,DAC,DBA,DBB,DBC,DCA,DCB,DCC,DCD,DDA,DDB,EAA,EAB,EAC,EBA,ECA,FAA,FBA,FBB,FCA,FCB,GAA,GAB,GAC,GBA,GBB,GBC,GBD
,,September,1661.8269600000001,272.79338589999998,450.41102869999997,1252.9503079999999,642.84370579999995,339.33201109999999,135.78665720000001,270.99040910000002,229.64975759999999,463.8715388,457.01976089999999,374.86426,61.164490200000003,355.3587713,1263.1057559999999,168.66337189999999,146.55423479999999,48.059493799999998,104.7035595,197.79492500000001,106.8146716,118.0210946,46.383526000000003,390.62720539999998,88.908076300000005,2.1430158000000001,14.560343599999999,105.7977599,27.842102400000002,195.9510396,182.5801822,42.354349200000001,84.670372799999996,81.387540700000002,33.946184700000003,1929.2319279999999,1376.654935,1235.590537,602.48684179999998,251.45408879999999,262.974604,146.70459790000001,236.01038249999999,510.56493280000001,1121.7376690000001,347.82187219999997,345.25087079999997,655.90734689999999,46.246935899999997,57.4979595,76.131698499999999,104.5781542,13.444308599999999,23.484198599999999,83.539100099999999,39.029765500000003,284.7717495,50.211153799999998,70.625347500000004,802.17148859999998,377.6047691,433.05323700000002,848.23038250000002,280.93101309999997,122.0758644,29.9165609,133.2076763,61.9529967,23.941592,271.29691709999997,48.919165100000001,73.846948299999994,31.572119399999998,63.705493799999999,176.2267464,12.2223875
,,October,2053.3846060000001,204.4502464,554.42529100000002,1958.9588920000001,1202.9054369999999,433.44856700000003,153.08582989999999,253.0066568,328.20631969999999,749.77537529999995,395.85396850000001,229.91181950000001,87.275345999999999,532.9430006,1346.3811390000001,133.52785610000001,94.603984800000006,41.958583900000001,165.4484099,196.19480809999999,157.9921713,160.16943939999999,40.773299399999999,229.61330659999999,69.072638499999996,54.638128500000001,24.876068,221.2217842,24.084593099999999,369.4541256,144.69457560000001,16.502565700000002,72.449167200000005,77.102773900000003,25.709590200000001,1845.7688599999999,1253.5292420000001,1312.8930720000001,674.09606180000003,159.69259030000001,251.9057646,295.43167679999999,88.310591900000006,462.16593330000001,830.79717000000005,371.5514076,265.26260600000001,639.11632999999995,75.435422200000005,19.4928527,150.26608400000001,121.8500435,33.879095900000003,77.026736799999995,118.3425129,58.596452499999998,269.57841580000002,202.66887310000001,162.82234310000001,1047.9514509999999,468.08268220000002,637.61413400000004,480.64009750000002,386.23685649999999,322.19476259999999,45.701014100000002,209.26202119999999,70.9143483,37.527264299999999,207.75456869999999,63.315714399999997,45.279461699999999,9.7672094000000005,25.7490551,90.894462000000004,1.2169411999999999
,,November,1628.215001,192.40575630000001,507.65538550000002,1415.166956,515.75423179999996,204.63602789999999,291.01952920000002,347.16900010000001,140.70756299999999,287.66263609999999,275.25165329999999,66.2690056,145.56760270000001,287.97421329999997,1593.6066149999999,198.22995979999999,170.25588189999999,72.254929700000005,121.3689189,209.8780276,218.5617848,159.142054,153.76329329999999,308.60850169999998,30.469275,51.214986799999998,37.8131451,196.5511085,21.640156999999999,199.96618839999999,170.92709410000001,41.550293699999997,145.9909218,52.552950899999999,78.918179199999997,1523.6149439999999,1550.202072,967.73558939999998,245.75765860000001,107.2330408,154.76941099999999,176.29552810000001,98.917524799999995,167.57204719999999,290.7270886,159.04161289999999,174.70991409999999,875.15237230000002,21.0076018,8.4441881999999993,75.514718500000001,82.1612449,26.2785023,80.536665200000002,115.93681770000001,42.979595799999998,76.176365799999999,109.68447810000001,104.88730510000001,900.01090399999998,282.51369829999999,438.20279390000002,360.1809093,258.42703560000001,343.38459360000002,65.425481099999999,161.97133700000001,97.350660899999994,45.940497000000001,162.0450802,7.0867882,89.039911200000006,6.7796148000000001,12.6018478,16.242195899999999,9.2353632000000001
,,December,1679.950865,441.80735240000001,403.68043449999999,1157.6632810000001,728.73666930000002,166.84300680000001,154.60997209999999,211.00532279999999,235.58087159999999,466.95126950000002,263.44079850000003,897.23393109999995,62.214346599999999,475.73954780000003,1273.8429619999999,292.871758,139.81537689999999,16.029260499999999,124.2797716,226.5582804,192.40411270000001,159.27966950000001,204.981708,169.8870441,47.214821299999997,29.348949699999999,56.120876099999997,166.762316,8.4016894999999998,412.4728278,106.4889213,32.970157999999998,105.0734308,86.8905441,34.954585000000002,1182.171239,1150.123517,796.04894539999998,246.62062599999999,79.343683999999996,105.1839016,165.09527130000001,118.4865755,208.69281050000001,381.91970600000002,494.59847869999999,86.110764500000002,781.65371279999999,39.362233000000003,16.3262754,125.7859565,79.873077699999996,12.568318100000001,58.085116800000002,64.608917500000004,17.696427700000001,95.520370900000003,118.6601601,60.554495899999999,818.84748430000002,194.68576329999999,1247.372022,245.8275385,176.09409160000001,325.50060130000003,53.004839599999997,165.14571359999999,188.8823975,22.548182199999999,459.49845820000002,27.3519918,11.1865193,14.6012252,6.2700749,27.254069399999999,2.6694520000000002
,2005,January,2508.7509599999998,828.81136709999998,1238.5231120000001,3397.1708140000001,3173.3623769999999,185.72230160000001,170.82585570000001,584.13918669999998,244.0581219,804.10587269999996,534.87875810000003,67.710494999999995,190.94000500000001,817.93904039999995,2883.4733780000001,1036.5916,723.60503719999997,61.583674700000003,584.02981009999996,777.47229809999999,703.09962129999997,439.21786589999999,65.486441900000003,607.93279959999995,60.855844099999999,110.6301258,86.938840099999993,267.77250659999999,5.2244153000000004,1306.80024,188.95976659999999,44.081762400000002,126.5523553,109.73655479999999,55.280897699999997,2433.6173749999998,2555.1265100000001,2331.0165050000001,435.70783399999999,84.223943300000002,468.86063819999998,250.96337700000001,312.12418789999998,286.00915579999997,608.84448080000004,391.49500139999998,147.63013090000001,1221.747339,31.616545599999998,52.268997300000002,279.47378020000002,395.1215555,63.387481000000001,102.19705260000001,134.12314900000001,27.318548700000001,120.76466069999999,172.4982311,374.74455829999999,1378.943348,421.89498279999998,1395.2062040000001,134.12741750000001,240.45764750000001,807.40151719999994,299.8112185,278.09579719999999,277.44087789999998,88.620762299999996,212.83963009999999,22.9594457,34.133603999999998,16.360945999999998,18.629818799999999,68.955862600000003,5.9273625000000001
,,February,1805.0196699999999,217.45886569999999,720.27916319999997,1019.8253110000001,858.16678739999998,283.72599680000002,98.459151500000004,157.73639,109.69463589999999,338.85938249999998,162.34736330000001,64.403623499999995,153.13644909999999,297.87638029999999,1101.441744,190.026792,173.2058375,32.820270800000003,85.838718600000007,259.30192979999998,189.14403479999999,170.4282724,55.619311400000001,169.66971849999999,62.573565700000003,33.797720400000003,7.8927719999999999,53.956879200000003,70.079151300000007,408.94715020000001,86.447088399999998,76.274093100000002,48.295430699999997,44.740855400000001,51.871015200000002,971.81991140000002,901.60219370000004,749.13628800000004,349.17153389999999,154.24489940000001,59.689530599999998,77.594389699999994,90.448381900000001,194.2584123,487.46406300000001,220.50690979999999,100.1355849,563.94512550000002,15.960573399999999,9.8197855999999994,158.88479659999999,83.872878200000002,59.800094999999999,38.801402299999999,45.0762766,18.626211600000001,175.87487820000001,63.472534699999997,100.9545813,685.54830230000005,95.807595899999995,418.49187920000003,239.36854919999999,119.13713079999999,439.0108697,92.132783799999999,114.1312204,172.1382577,64.616972399999995,117.8478818,0,15.7667386,30.5308302,11.818444400000001,5.8930232,0.45056740000000001
,,March,1588.186782,215.6022705,559.72749529999999,1625.558518,1082.1596589999999,174.45124469999999,395.37499750000001,459.84465290000003,444.8401187,451.59572659999998,819.7345937,58.5182523,113.7783146,435.01829759999998,1453.509102,320.90282189999999,268.87681670000001,123.8435769,208.9424128,249.3916542,120.4287413,220.32421690000001,83.421469700000003,315.0076234,172.84734660000001,56.083997099999998,47.660255800000002,143.87357969999999,12.131372799999999,579.31930039999997,252.4098784,54.755730200000002,126.6375261,87.314648199999993,44.764928400000002,1215.2479370000001,1262.3458350000001,1080.4535189999999,228.78047860000001,236.2631001,104.2061269,37.2942368,106.563366,81.856144499999999,285.96067720000002,333.32103719999998,55.900443000000003,733.9653677,13.494411100000001,16.269806800000001,171.44137910000001,122.711522,19.880301899999999,113.8267089,110.7664527,21.221096200000002,108.3631912,104.8154912,137.17878329999999,748.81410170000004,200.5164446,671.97923690000005,201.21083369999999,261.93377279999999,450.53847009999998,113.01372480000001,286.00467809999998,154.5138948,54.694671499999998,82.789470699999995,30.0073851,25.5797791,17.7660996,5.8108008,22.464835399999998,7.6735215999999999
,,April,1476.1238020000001,237.13130419999999,719.98479780000002,1502.0700220000001,875.51805999999999,257.6305825,456.75741049999999,252.79345140000001,178.55663580000001,464.03274770000002,291.33773780000001,137.32213540000001,186.6119832,449.92411140000002,1521.5928919999999,142.2131771,149.68227329999999,317.50745039999998,127.0396835,310.75769409999998,138.42672379999999,177.80108340000001,108.6163543,241.97732590000001,75.010918899999993,37.402323299999999,52.981696499999998,172.8308309,22.852157500000001,291.7721932,140.74132940000001,42.175818399999997,40.264139,165.27010989999999,20.4402373,1450.0683529999999,1238.9455889999999,772.17019430000005,386.5651312,147.9463891,181.5239675,62.1181451,127.89350949999999,164.50599510000001,395.80414289999999,335.09630420000002,137.52332290000001,590.33297879999998,23.087487700000001,27.176789800000002,70.351286200000004,149.5968116,45.221972800000003,108.3329482,78.760699799999998,7.5173990999999996,168.45230910000001,121.4659693,102.4967329,1335.423497,355.64286229999999,645.88469229999998,261.02693570000002,186.1206305,246.86109730000001,66.994984700000003,140.60160590000001,146.51207819999999,46.612342400000003,148.0116768,63.417569200000003,43.432874099999999,2.6640134999999998,45.0619193,34.001770200000003,5.8353133000000001
,,May,1633.7282499999999,157.61851350000001,557.61239799999998,936.67229559999998,519.5131255,106.83658869999999,230.41687099999999,343.51076569999998,203.6787832,369.08528159999997,371.27352439999999,92.985392899999994,136.07959930000001,301.61624840000002,1280.8271890000001,205.1992884,127.0256129,72.255713600000007,118.2577532,102.9735931,104.84512100000001,144.46819389999999,96.652095399999993,239.35107439999999,67.7267291,19.1453414,38.481489500000002,96.391662699999998,0.65683009999999997,225.56218490000001,109.1004851,51.500273900000003,36.796421899999999,60.921954399999997,46.312776599999999,849.91730310000003,1257.3622580000001,726.05262240000002,414.62318310000001,100.28708330000001,119.001221,134.37598370000001,127.8967945,367.77023700000001,688.52289229999997,185.9510181,290.97207950000001,497.5744881,31.696029500000002,6.4718643,51.483716200000003,85.671761700000005,23.645104700000001,72.366113299999995,68.314995499999995,50.935729100000003,113.5738461,70.5314111,87.362288000000007,782.52107460000002,154.71638179999999,336.56553070000001,186.79952700000001,324.79573699999997,293.82770260000001,43.843017400000001,123.8018737,109.5405176,13.614110699999999,272.58336020000002,39.350131300000001,105.3842547,15.067607499999999,50.667174299999999,154.61494819999999,2.2352696000000001
,,June,1386.1522419999999,191.44946770000001,442.65963410000001,1018.718943,453.15593089999999,94.128053300000005,173.18506980000001,187.3265494,198.3057843,346.9045395,320.40468509999999,54.891516199999998,96.010813600000006,412.9161143,1067.543271,136.33945309999999,130.4485847,37.817829699999997,134.33458590000001,120.7304267,117.84814179999999,191.7832531,105.5484659,202.4020969,52.985208900000003,40.058546100000001,12.9074694,205.20268010000001,34.604295800000003,178.2622902,74.057604400000002,16.4481754,80.076574199999996,35.0920694,39.329951899999998,975.8016136,1078.204348,779.36769419999996,224.03140590000001,125.73362539999999,227.29927290000001,99.955207400000006,305.62250419999998,172.29252320000001,605.01560649999999,324.16186219999997,104.6139929,358.55004889999998,19.963526699999999,17.0436041,183.31744140000001,97.366191299999997,21.202903599999999,27.842037999999999,55.203603399999999,27.541678099999999,186.85019199999999,153.895803,85.641115499999998,820.80043990000001,525.69968889999996,394.20960259999998,357.4197423,204.5554406,209.7525512,29.559677000000001,128.6882253,51.1750939,5.0842158,286.86447980000003,59.456402500000003,120.2223401,6.9503482999999999,32.028071400000002,62.863117600000002,11.2085928
,,July,1862.961562,132.55518950000001,658.35441579999997,1143.045245,571.62641440000004,499.61430109999998,95.167530099999993,346.6361316,178.38767859999999,444.99714340000003,302.91870189999997,228.95710120000001,181.7427265,529.41117610000003,1707.123871,103.8952353,67.745503999999997,65.566865300000003,117.6712844,157.61579520000001,96.925214299999993,137.16493059999999,72.066055599999999,381.90460039999999,19.664369600000001,63.201438799999998,2.5844208000000002,78.602307400000001,6.5497434999999999,271.67975510000002,130.7016955,74.789790600000003,60.633070799999999,44.012645499999998,24.580928,1225.0200620000001,1112.7620919999999,1294.7028029999999,343.2875373,229.47271240000001,299.78707639999999,152.096351,134.24302209999999,336.9566375,782.50373649999995,165.36018670000001,350.59031520000002,526.10250729999996,51.037569699999999,30.776171600000001,101.9041527,111.8658784,20.478076999999999,45.313152799999997,48.050132499999997,55.863021199999999,217.96649160000001,82.403991500000004,55.898910399999998,836.07067629999995,369.85258149999999,358.70974150000001,449.74550340000002,223.13277890000001,221.99341630000001,32.539837599999998,126.30288229999999,244.671257,13.172635100000001,559.01946109999994,105.1963112,129.31747809999999,6.3604060000000002,124.41416959999999,157.69383490000001,34.574198699999997
,,August,1618.9193339999999,269.3994811,518.79654519999997,1180.1717289999999,575.66009750000001,293.32113229999999,100.3429946,94.468537699999999,185.17880529999999,359.57804220000003,360.27446179999998,80.473050299999997,112.7919225,411.71317210000001,1112.424086,84.244550700000005,77.988467200000002,30.729294899999999,117.9792654,154.16688569999999,16.548269099999999,65.191653400000007,52.239847500000003,414.74063749999999,41.553174800000001,23.586372000000001,9.3135341,156.1036388,11.9822442,196.65932419999999,133.46821660000001,13.597431,89.638633200000001,50.236341600000003,8.2776330999999992,1309.783891,1010.732518,803.89524449999999,269.02369700000003,81.767427499999997,211.46263759999999,363.21054350000003,112.90421619999999,253.0814943,1036.0450840000001,396.16279209999999,267.90259659999998,546.01785189999998,33.374810099999998,7.0210480999999998,71.454692800000004,65.715797899999998,55.478682999999997,112.0099436,69.272779299999996,10.447598299999999,234.48267989999999,64.843140199999993,35.486848899999998,743.24960950000002,457.64162040000002,352.23334779999999,503.83301230000001,142.31058530000001,139.36769649999999,27.119911900000002,69.848546499999998,45.378948999999999,12.2829424,651.81831650000004,38.096144000000002,125.6178979,27.664591099999999,59.511499800000003,202.75729050000001,19.782153000000001
