"Mbb1","Mbb2","MCh1","MCh2","VSAg","VSAng","VSEg","VSEng","PD:J-M(I","PD:A-J(I","PD:J-M(D","PD:A-J(D","FECa","FECt","Dffr","Dhge","GL(E","GL(O","BSNS","BSES","KEs1","KEs2","KEf1","KEf2","ERSF","ERGM","S:17t1","S:18t1","F:hi","F:ci","R2as","R2:t","Bll1","B2()","E:ff","E:vf"
-3.5397413,5.1692376,-3.8118672,5.1678708,265.11056,525.07711,259.10827,297.71362,142,104,1222,897,-17.76,-4.8493,0.0585045,18.486037,17390,7458,-0.0982,-0.2079,-980,-830,-814,1100,0.16467682,1.7802,30,61.5,-0.96928,-1.0175,0.6756323,1.0556053,0.03,0.006,0.9695215,-0.74171584
-3.3162396,5.1131567,-3.4685781,5.0548543,264.7915,456.05521,284.79973,297.66889,232,135,1670,870,-12.86,-34.849,0.0585045,18.486037,17399,7470,-0.0449,-0.167,-973,-844,-780,824,0.16570008,1.7907,38.7,39.2,-0.96967,1.0011,0.72940523,1.1227662,-0.01,0.026,-1.005464,1.205158
-3.1432427,5.0656684,-3.2285107,4.9621493,265.91244,397.056,288.54412,297.55118,249,123,1677,893,-13.26,-38.849,0.0585045,18.486037,17410,7479,-0.0625,-0.1944,-980,-808,-758,180,0.16467682,1.776,26.7,33.9,-0.99179,1.0131,0.69643707,1.1985778,-0.29,0.026,-0.99155569,-0.72790822
-2.8424619,5.0057354,-2.8776789,4.7906149,266.66052,316.89359,294.23721,297.37061,212,116,1590,904,-8.2596,-50.849,0.0585045,18.486037,17410,7474,-0.0814,-0.2325,-948,-748,-748,-240,0.16590626,1.7947,23,57.6,-0.99109,0.99851,0.70759005,1.2020471,-0.131,0.005,1.0390632,1.0670818
-2.4807606,4.9406984,-2.5673443,4.5844646,267.2163,271.59889,314.29707,297.06199,220,110,1140,888,-7.8596,-72.849,0.0585045,18.486037,17408,7469,-0.0999,-0.2249,420,-802,-776,-462,0.16583748,1.794,25.2,40.8,1.025,0.99091,0.7168653,1.2791294,-0.011,0.025,-1.0193724,-0.70029299
-2.0744757,4.8292766,-2.2675811,4.3749374,268.44917,275.70078,395.45662,338.35821,252,120,977,828,-4.4596,-80.849,0.0585045,18.486037,17400,7460,0.0212,-0.1744,-2215,-869,-816,-564,0.16618197,1.8105,32.2,48.1,-0.95135,0.9787,0.32853806,1.1229923,0.028,0.064,1.0112465,1.2327732
-1.6450205,4.7057024,-1.9253554,4.1876972,271.16215,280.60218,449.93039,450.72785,209,150,982,962,-1.8596,-78.849,0.0585045,18.486037,17393,7452,0.0881,-0.0595,-4644,-884,-860,-628,0.16806723,1.828,18,90.5,1.0484,0.98512,-0.019547923,0.89813062,0.008,0.064,-1.0332807,1.1637352
-1.3599934,4.639446,-1.6772758,4.0634538,267.40193,283.64127,463.14835,484.3962,178,114,962,1484,-2.4596,-52.849,0.0585045,18.486037,17390,7450,0.1486,-0.0146,-988,-869,-897,-644,0.16743407,1.818,8,86.9,1.0643,-1.0517,-0.35770784,0.69004726,-0.012,0.024,-1.0193724,-0.74171584
-0.94023416,4.551698,-1.3091212,3.8457725,281.12542,285.23405,463.70356,484.81952,126,102,964,1630,0.24039,-74.849,0.0585045,18.486037,17387,7450,0.0873,-0.0328,-376,-432,-920,-652,0.16673614,1.812,10.5,45.5,1.0705,-1.0607,-0.7087991,0.48191673,0.027,0.023,1.0390632,-0.74171584
-0.52953564,4.4602822,-0.96825579,3.5861036,304.73603,284.45464,463.91076,485.24098,122,106,971,1603,-1.0596,-48.849,0.0585045,18.486037,17397,7464,0.069,-0.0107,-127,716,-932,-636,0.16625104,1.806,13,39.5,-0.96588,-1.08,-0.98918202,0.36877262,0.027,0.043,-1.0193724,1.0946971
-0.14396225,4.3598676,-0.65781482,3.3146073,382.21519,284.08819,464.67679,485.04444,182,208,987,1387,-2.4596,-28.849,0.0585045,18.486037,17390,7472,-0.009,0.0183,96,-7038,-956,-596,0.16583748,1.7975,8,56.7,-0.95558,-1.0698,-1.1341283,0.25848792,0.006,0.022,-1.0193724,1.1085047
0.21163793,4.2661805,-0.35404388,3.060286,466.85182,282.62676,465.56313,485.25803,204,203,999,971,-2.3596,-32.849,0.0585045,18.486037,17396,7489,-0.0659,0.0302,368,-1620,-956,-572,0.16563147,1.7945,10,66.3,-0.94993,-1.0804,-1.2023545,0.28713686,0.026,0.002,0.98342985,-0.93502246
0.43415771,4.2145008,-0.12854901,2.9025801,525.06443,281.62279,464.58675,484.67178,196,188,974,941,-3.1596,-36.849,0.0585045,18.486037,17411,7506,-0.1195,0.014,736,-335,-960,-575,0.16585123,1.7965,6,32.3,1.0462,-1.0605,-1.3133442,0.38332849,0.026,-0.018,-1.0193724,1.3294266
0.74012039,4.1124732,0.25240013,2.6581559,530.35761,281.81786,464.19154,484.65144,163,195,941,905,1.5404,5.1507,0.0585045,18.486037,17438,7533,-0.1631,-0.0637,998,-148,-961,-601,0.16645859,1.8025,6,22.6,1.0635,0.98428,-1.3476057,0.43971256,0.005,-0.259,-1.005464,-0.86598438
1.0093503,3.9484725,0.64498136,2.3653277,532.04939,284.24666,463.27266,484.34309,165,168,969,880,1.9404,-42.849,0.0585045,18.486037,17457,7560,-0.213,-0.1493,868,74,-956,-653,0.16778523,1.8305,10,35.8,-0.94556,-1.0627,-1.4096051,0.5645541,0.025,-0.179,1.0112465,-0.86598438
1.2392215,3.7450695,1.0260589,2.040185,532.2301,286.46549,464.28904,484.51361,207,170,969,907,2.8404,-8.8493,0.0585045,18.486037,17457,7554,-0.1748,-0.0978,176,296,-964,-693,0.16842105,1.839,10,23.1,-0.9574,-1.0656,-1.4360845,0.57613367,0.064,-0.1,1.0112465,-0.90740723
1.4432498,3.5293969,1.3850461,1.7286259,531.54953,286.54021,456.68845,484.78692,170,137,927,1121,1.3404,-20.849,0.0585045,18.486037,17449,7544,-0.1056,-0.0465,-359,601,-972,-709,0.16877637,1.839,17,58.4,1.0464,0.97873,-1.335895,0.62010633,0.064,-0.18,-0.94983065,-0.89359961
1.5673032,3.3672308,1.6028831,1.5276917,489.84911,286.71039,412.33553,484.41667,141,118,931,1559,1.8404,-4.8493,0.0585045,18.486037,17436,7529,-0.0861,-0.0579,-575,968,-981,-740,0.16863406,1.8275,14,55.8,-0.95943,0.96995,-1.3420208,0.69325202,0.024,-0.08,-1.0332807,-0.90740723
1.7108969,3.0919765,1.8968924,1.2148569,396.01627,285.40032,335.52,475.56485,110,114,921,1592,3.9404,-8.8493,0.0585045,18.486037,17424,7510,-0.0678,-0.0489,-662,1010,-975,-754,0.168563,1.832,8,26.4,-0.942,0.9741,-1.2561745,0.70106794,0.023,-0.021,-1.0193724,-0.85217677
1.790913,2.8182429,2.167615,0.88213805,326.59755,284.88629,292.31714,456.73646,110,175,925,1576,3.5404,-18.849,0.0585045,18.486037,17416,7506,-0.0797,-0.0272,-708,470,-982,-778,0.16906171,1.839,9,31.5,-0.95001,-1.0473,-1.2188344,0.7848004,0.043,0.019,0.98342985,1.2741961
1.8366403,2.5592375,2.4264672,0.54203147,294.28036,282.74876,284.0468,425.91071,123,215,940,1133,2.6404,-6.8493,0.0585045,18.486037,17407,7494,-0.1423,0.0142,-692,-152,-985,-785,0.16827934,1.826,15.7,21.4,1.0444,-1.0522,-1.2119867,0.79327316,0.022,0.038,-1.005464,-0.81075392
1.8649827,2.2887173,2.6814435,0.21288216,289.35642,281.33833,283.05709,344.27875,161,202,925,958,2.6404,-10.849,0.0585045,18.486037,17393,7480,-0.1161,0.048,-656,-457,-956,-799,0.16835017,1.826,26.3,22.2,1.0955,0.99377,-1.1887703,0.82999856,0.002,0.018,1.0112465,-0.7969463
1.8775816,2.0989947,2.8559721,0.0053227062,289.77803,281.79121,281.99517,289.19215,142,201,938,1005,1.7404,-14.849,0.0585045,18.451383,17388,7472,-0.1385,-0.0159,-628,-590,-927,-804,0.16870519,1.83,36.3,12.3,1.0425,1.0137,-1.1753052,0.88839831,-0.018,0.018,0.9973382,1.1223123
1.8985198,1.8074185,3.130225,-0.29796479,294.30309,323.57007,267.078,291.50619,135,188,951,915,0.040393,-8.8493,0.0585045,20.73586,17392,7472,-0.1126,-0.0359,-593,-639,-1023,-790,0.16806723,1.8242,32,11.5,-0.91088,1.0187,-1.1690383,0.92032345,-0.259,-0.003,1.0112465,-0.70029299
1.9098987,1.5102045,3.4220985,-0.61068612,285.33004,426.32239,250.43107,297.07287,167,172,891,918,-1.6596,3.1507,0.0585045,37.236864,17417,7488,-0.0879,-0.0273,-639,-648,-1054,-788,0.168492,1.8325,47.2,26.2,-0.93806,1.031,-0.90421295,0.89435719,-0.179,-0.023,-1.005464,-0.76933107
1.9241913,1.1998491,3.724871,-0.92809806,271.02025,486.67359,256.51531,297.78987,184,177,903,919,-3.9596,-4.8493,0.0585045,38.486037,17433,7506,-0.1183,-0.0457,-708,-633,-1020,-792,0.168492,1.8325,40.2,38.3,-0.92085,1.0262,-0.95437541,0.75549403,-0.1,-0.024,-1.005464,-0.76933107
1.9548614,0.88010766,3.9996588,-1.2336769,273.34282,522.50927,258.67654,298.23229,152,137,885,1457,-6.1596,27.151,0.0585045,38.486037,17437,7512,-0.0214,0.0026,-752,-592,-1038,-788,0.168492,1.8325,37.2,5.8,-0.92886,1.0169,-0.98787431,0.45894446,-0.18,-0.004,0.9973382,1.2603885
1.9730772,0.6615544,4.1505255,-1.4224729,277.57038,525.81874,258.58443,299.0656,121,124,917,1654,-7.2596,31.151,0.0585045,38.486037,17432,7511,-0.0038,0.03,-769,-580,-1023,-776,0.1710864,1.861,47.6,3.4,1.0791,-1.0166,-1.0602283,0.20360008,-0.08,0.016,0.9695215,-0.93502246
1.9959919,0.2992574,4.3393593,-1.6684114,276.88241,526.57337,258.24606,298.98119,110,119,906,1629,-8.0596,33.151,0.0585045,38.486037,17421,7500,-0.0317,-0.0208,-780,-621,-1023,-736,0.17145306,1.8585,85.4,7.8,1.0947,-1.0383,-1.0853316,0.061881473,-0.021,-0.005,0.98342985,1.0532742
2.0336299,-0.12520058,4.5135516,-1.8827782,274.32845,525.71358,257.85476,298.95764,133,194,1294,1499,-8.7596,43.151,0.0585045,38.486037,17412,7488,-0.0278,-0.028,-782,-660,220,-801,0.17346054,1.887,92.3,16.5,-0.89895,-1.0546,-1.1603178,-0.10554343,0.019,0.015,0.9973382,1.0808895
2.0841389,-0.53513059,4.6906896,-2.1037026,273.95176,481.85075,267.40935,299.32473,246,215,1798,984,-9.1596,13.151,0.0585045,38.486037,17402,7473,-0.0374,-0.0306,-792,-708,112,-808,0.17346054,1.887,59,9,1.0709,0.96492,-1.1885182,-0.2632016,0.038,-0.006,-1.0193724,1.0946971
2.13925,-0.89466283,4.8543895,-2.3553802,273.8849,419.51563,289.06347,299.38249,237,194,1738,946,-5.9596,15.151,0.0585045,38.486037,17394,7459,-0.0764,-0.0553,-804,-728,-7678,-836,0.17248814,1.8765,89.7,3.5,1.0997,0.67664,-1.2074733,-0.32544921,0.018,-1.306,-1.0193724,1.0946971
2.1716505,-1.1402719,4.9345466,-2.5410481,275.29986,311.65306,292.67826,299.10698,214,199,1714,940,-5.5596,-26.849,0.0585045,38.486037,17389,7454,-0.022,0.0128,-823,-752,-2482,-840,0.16949153,1.8292,111.5,4,-0.90489,0.68394,-1.2078668,-0.40060401,0.018,0.014,-1.005464,1.0394666
2.2005163,-1.5601619,5.0009415,-2.8233702,279.94263,266.52689,297.09761,298.9969,220,179,1226,944,-3.6596,-22.849,0.0585045,38.486037,17384,7453,-0.0967,-0.0255,-843,-780,-781,-844,0.16764459,1.8042,116,2.6,1.1003,0.69698,-1.267552,-0.5053677,-0.003,0.013,-1.0332807,1.0394666
2.26058,-2.0333647,5.0503862,-3.0847009,282.24557,265.38462,335.09195,299.27858,247,174,1092,950,-5.1596,-36.849,0.0585045,38.486037,17376,7454,-0.1298,-0.057,-840,-783,-438,-849,0.16863406,1.816,112.7,4.2,1.0605,0.6866,-1.476777,-0.58604449,-0.023,0.013,0.9695215,1.1223123
2.3456833,-2.5132121,5.1408564,-3.3322264,284.86998,267.85302,415.13376,336.57921,215,165,1075,1121,-5.7596,-34.849,0.0585045,38.486037,17396,7476,-0.1095,-0.0082,-824,-788,-244,-52,0.16771488,1.806,134.7,2.2,1.1083,-1.0739,-0.83000895,-0.60594997,-0.024,0.052,-1.0193724,-0.65887014
2.4400839,-2.9551277,5.2604145,-3.5827693,283.76026,271.61925,465.22388,444.54545,152,122,1017,1579,-2.4596,-42.849,0.0585045,38.486037,17417,7504,-0.0666,0.0093,-769,-776,-65,992,0.16853459,1.8203,87.4,0,1.086,0.9611,-0.26418438,-0.57449875,-0.004,0.032,-1.0610974,1.0946971
2.5395499,-3.2263138,5.3220815,-3.7468942,292.91667,283.39102,476.04736,488.38611,126,116,1099,1535,9.9404,-52.849,0.0585045,38.486037,17428,7522,-0.1024,0.004,-816,-792,124,-5496,0.168563,1.821,127.2,4.9,1.1161,-1.065,0.2267619,-0.47963811,0.016,-0.008,0.9973382,1.0670818
2.7546736,-3.614132,5.3496228,-3.9502105,315.31135,282.84243,477.16981,484.993,135,116,1114,1470,-4.4596,-34.849,-0.023484713,37.11955,17443,7534,-0.1196,-0.0564,-864,-796,358,-3084,0.16891892,1.824,99.2,4.4,1.087,0.96627,0.31770817,0.11653631,-0.005,0.031,1.0112465,-0.879792
3.033493,-3.961103,5.3201572,-4.0898953,403.73021,281.97905,477.44581,484.1924,191,216,2022,1127,-15.36,-20.849,-2.4075539,-2.6149355,17446,7533,-0.1228,-0.0676,-849,-768,661,-814,0.168492,1.818,128,4.1,-0.93692,0.95636,0.40344717,0.58587419,0.015,0.011,-1.0193724,-0.83836915
3.3574863,-4.2569328,5.2797699,-4.207279,519.68014,282.12806,476.7814,485.53233,244,206,1802,865,-7.8596,-24.849,-2.9526561,-11.699973,17439,7524,-0.1218,-0.15,-865,-754,935,-304,0.16556291,1.7765,137.2,3,-0.90848,0.95599,0.49240535,0.89042027,-0.006,-0.21,-1.005464,-0.85217677
3.6641489,-4.5141459,5.2297762,-4.3188222,543.84665,282.41855,475.93258,485.63825,230,191,1778,890,-7.2596,-40.849,-2.9414955,-11.513963,17429,7512,-0.0367,0.0214,-836,-828,966,-145,0.16515277,1.774,157,9.5,-0.94116,-1.0513,0.57786778,1.0835636,-1.306,-0.15,-1.0193724,1.2741961
3.820228,-4.6591626,5.1850899,-4.405917,543.81594,281.54038,476.80016,486.71176,213,201,1612,879,-4.7596,-18.849,-2.9414955,-11.513963,17432,7522,-0.0585,0.0259,428,-882,582,21,0.16598888,1.778,141.5,4.6,-0.93592,-1.0598,0.62919554,1.2775336,0.014,0.01,0.98342985,1.0808895
3.9241783,-4.8478454,5.10283,-4.5670963,541.52632,280.98139,476.8619,486.17026,212,186,1125,898,-7.5596,15.151,-2.9414955,-11.513963,17422,7518,-0.0765,-0.0078,-1807,-850,-98,204,0.1671542,1.7923,138,6.4,-0.9188,-1.0375,0.68082685,1.4080968,0.013,-0.01,0.98342985,1.0946971
3.8810738,-4.9951961,5.0061672,-4.7163961,520.56468,279.03495,475.04207,485.98037,228,176,993,867,-5.5596,-28.849,-2.9414955,-11.513963,17414,7520,-0.0511,0.0134,-4762,-826,-484,415,0.16709834,1.795,129.2,2.3,-0.93677,-1.038,0.93279984,1.5885332,0.013,0.009,0.98342985,-0.7969463
3.7290286,-5.0742574,4.9082375,-4.8123721,433.00955,278.01163,451.99427,486.08993,194,153,1067,905,-7.5596,5.1507,-2.9414955,-11.513963,17414,7516,-0.0341,0.0117,-1022,-720,-664,670,0.16625104,1.7835,143.3,2.9,1.0741,-1.0451,0.9870303,1.4927106,0.052,0.009,-1.0193724,1.2465809
3.6259264,-5.121114,4.7860774,-4.8815647,345.46415,277.96289,389.75266,485.16157,138,113,1039,877,-2.3596,49.151,-2.9414955,-11.513963,17400,7510,-0.0901,0.0279,-244,1178,-756,942,0.16576875,1.7725,113,0.9,1.1035,-1.0213,1.0411423,0.96163584,0.032,0.009,0.9973382,-0.76933107
3.625242,-5.1363911,4.6674131,-4.9329832,293.60462,278.43361,324.37234,476.14107,131,117,1050,893,-3.3596,315.15,-2.9414955,-11.513963,17411,7520,-0.0458,0.0169,-18,-6564,-799,1023,0.16590626,1.7748,154.2,0,1.0938,0.96239,1.1152354,0.54136787,-0.008,-0.451,-1.0193724,1.2327732
3.6537276,-5.1098757,4.4293119,-5.029809,283.54678,278.37945,290.05859,455.2029,142,201,1259,879,-4.5596,599.15,-2.9414955,-11.513963,17417,7516,-0.0858,-0.004,196,-1977,-841,737,0.16652789,1.78,136,1.7,1.0969,0.99338,1.1803049,0.32249946,0.031,0.049,1.0112465,0.99804377
3.6234686,-5.0499613,4.1495058,-5.1263042,284.38158,278.72788,287.44467,392.95627,234,240,1785,842,-4.3596,735.15,-2.9414955,-11.513963,17421,7511,-0.0644,0.0244,468,-420,-838,126,0.16665278,1.7825,141,0.2,1.102,0.98394,1.1982592,0.10496466,0.011,-0.012,0.98342985,-0.76933107
3.4550145,-4.9983657,3.8724768,-5.1622818,283.87472,279.50026,284.48421,306.7953,254,214,1772,807,-3.0596,147.15,-2.9414955,-11.513963,17436,7513,-0.0921,0.0667,836,-84,-801,-284,0.166044,1.7695,142,1.2,1.0955,1.0098,1.2040317,-0.070495128,-0.21,0.008,0.98342985,-0.7969463
3.2279528,-4.9476931,3.5887106,-5.0933382,282.35528,279.7616,277.0494,284.39734,223,210,1766,895,-3.7596,-336.85,-2.9414955,-11.513963,17439,7510,-0.1071,0.0297,1156,110,-768,-504,0.16489406,1.758,129.5,0.7,-0.89078,1.0127,1.2442225,-0.17148084,-0.15,-0.032,1.0112465,1.1361199
3.0786996,-4.9056501,3.3723551,-5.0034276,278.07175,279.53818,252.02347,293.99832,228,188,1244,886,-2.5596,-332.85,-2.9414955,-11.513963,17428,7498,-0.083,9e-04,1068,332,-780,-612,0.16554921,1.7695,114,3.8,-0.9297,1.0054,1.1355719,-0.33907155,0.01,-0.192,0.98342985,-0.70029299
2.8176821,-4.8215797,3.0105932,-4.8397482,261.25,298.69671,254.40845,297.29128,246,180,1138,855,0.34039,-164.85,-2.9414955,-11.513963,17414,7484,-0.1387,-0.0387,304,613,-776,-662,0.16549441,1.767,120,2.6,-0.92993,0.99726,1.0937641,-0.47752507,-0.01,-0.092,-0.99155569,1.1361199
2.5118484,-4.717913,2.624697,-4.6498394,261.96588,367.56,258.51367,298.05581,212,162,1037,874,2.8404,-124.85,-2.9414955,-11.513963,17402,7476,-0.1152,-0.0966,-290,961,-798,-670,0.16522098,1.763,123.3,3.1,1.0859,-1.0177,1.1184376,-0.4766362,0.009,0.007,0.98342985,-0.67267776
2.1655656,-4.6256989,2.2422383,-4.4278179,261.67569,453.78331,259.38667,298.37947,173,136,995,867,2.7404,-136.85,-2.9414955,-11.513963,17395,7472,-0.139,-0.1318,-524,1090,-844,-692,0.16488046,1.7555,123.5,17.3,1.0673,-1.0137,1.0892704,-0.54591768,0.009,0.007,-1.005464,1.0532742
1.7637309,-4.5368973,1.8947077,-4.1779354,266.17425,526.36518,259.40271,298.40586,126,123,1035,889,1.0404,-106.85,-2.9414955,-11.513963,17386,7466,-0.1265,-0.1244,-601,648,-871,-664,0.16505736,1.7545,117,11.4,1.0471,1.0026,0.97717002,-0.70575512,0.009,-0.033,-1.0193724,-0.74171584
1.4714098,-4.4588626,1.6736788,-4.008644,266.27629,533.73049,259.06659,298.68349,120,104,1056,922,1.7404,-88.849,-2.9414955,-11.513963,17384,7468,-0.1031,-0.1265,-660,-73,-884,-630,0.16494845,1.7467,103,5.4,-0.94136,0.99411,0.87948094,-0.86914208,-0.451,-0.033,0.9973382,-0.78313869
1.0146545,-4.3246026,1.3196049,-3.7739323,264.55211,535.09846,259.77803,298.30421,184,179,1692,910,1.4404,-74.849,-2.9414955,-11.513963,17384,7478,-0.1,-0.0678,-690,-384,-918,-589,0.16583748,1.762,89.7,12.7,-0.94315,0.99047,0.84672992,-1.0299274,0.049,-0.033,-1.0471891,-0.75552345
0.56252968,-4.2139331,0.92904879,-3.552482,265.25204,531.46289,260.54033,297.80183,255,183,1918,867,2.6404,-50.849,-2.9414955,-11.513963,17381,7480,-0.0837,-0.0511,-634,-526,-905,-604,0.16554921,1.7585,134,8.2,-0.92996,-1.0119,0.78110616,-1.1742516,-0.012,-0.014,-1.0610974,-0.75552345
0.12370546,-4.1243564,0.5371831,-3.3014472,266.84513,477.66045,268.08061,297.14329,235,140,1881,853,-0.55961,-36.849,-2.9414955,-11.513963,17418,7507,-0.0586,-0.0051,-596,-602,-924,-636,0.16420361,1.7405,135.5,16.4,1.0655,1.001,0.72560757,-1.2989679,0.008,-0.034,0.9973382,-0.75552345
-0.29845332,-4.0325786,0.16912558,-3.00667,267.87255,414.12772,289.27027,296.66915,215,145,1659,894,-1.1596,-46.849,-2.9414955,-11.513963,17448,7528,-0.0828,0.0237,-614,-646,-932,-660,0.16435204,1.7465,127.5,23,1.041,0.99701,0.70772505,-1.4027382,-0.032,-0.034,-1.0332807,1.205158
-0.56208811,-3.9666245,-0.059690899,-2.7988549,270.04886,360.30984,292.20721,296.55,214,143,1092,901,-3.1596,-30.849,-2.9414955,-11.513963,17466,7563,-0.1188,-0.0045,-659,-610,-940,-694,0.16435204,1.7475,96.3,42.3,-0.94169,-1.0176,0.7393681,-1.4133342,-0.192,-0.034,0.9973382,1.1499275
-0.92894684,-3.8676288,-0.38357427,-2.4938117,276.56728,307.50999,300.96747,296.37009,245,147,1055,929,-0.55961,-12.849,-2.9414955,-11.513963,17458,7566,-0.1284,-0.0152,-697,-584,-950,-726,0.16490765,1.7485,93,41.3,1.0714,0.96677,0.79852388,-1.3259591,-0.092,0.006,-1.0193724,-0.82456153
-1.2702265,-3.7855355,-0.71914606,-2.2100877,285.72631,273.03621,324.71429,296.40804,192,127,1035,1127,-0.35961,-24.849,-2.9414955,-11.513963,17450,7558,-0.1647,-0.0579,-742,-560,-934,-740,0.16446016,1.7435,91,33,1.0313,0.97364,0.79725676,-1.3212709,0.007,0.025,-1.005464,-0.879792
-1.5779081,-3.6844908,-1.0915315,-1.931352,289.02674,275.70229,407.83578,300.5721,161,112,1008,1567,0.44039,1.1507,-2.9414955,-11.513963,17442,7541,-0.139,-0.0532,-758,-588,-964,-757,0.16481253,1.7505,69.3,68.8,-0.92201,-1.0151,0.32231726,-1.3639627,0.007,0.005,-1.005464,-0.879792
-1.8445806,-3.524842,-1.4694173,-1.6164363,286.90765,281.73556,462.62983,388.67143,127,102,1048,1569,-1.6596,-8.8493,-2.9414955,-11.513963,17426,7518,-0.1066,-0.0819,-788,-638,-972,-790,0.16576875,1.7635,77.3,69.6,-0.97371,0.96926,-0.17966621,-1.4109799,-0.033,-0.095,0.9973382,1.1223123
-1.9969832,-3.392779,-1.7130314,-1.3868654,275.44833,282.3038,478.5626,473.46833,130,90,1160,1552,-0.65961,-12.849,-2.9414955,-11.513963,17415,7502,-0.0859,-0.0351,-796,-668,-961,-785,0.16625104,1.766,84.3,49.5,-0.95285,-1.0335,-0.69660268,-1.4570184,-0.033,-0.195,-1.0332807,-0.65887014
-2.1974346,-3.1811763,-2.0594404,-1.0470873,289.73065,283.45409,481.5325,481.04479,227,136,1745,1140,1.0404,23.151,-2.9414955,-11.513963,17410,7494,-0.0404,0.0121,-802,-700,-962,-805,0.16626486,1.765,74,42.5,-0.9769,-1.0286,-1.1507203,-1.4971892,-0.033,-0.195,0.9973382,-0.7969463
-2.3800566,-2.945366,-2.3659676,-0.72347796,322.08114,283.77649,480.45345,478.38079,252,136,1734,940,-1.4596,-10.849,-2.9414955,-11.513963,17408,7486,-0.0281,0.036,-820,-709,-953,-815,0.16662501,1.7635,72.7,34.5,1.0481,-1.0587,-1.3483205,-1.5247815,-0.014,-0.116,-1.0471891,-0.7969463
-2.5153927,-2.6700943,-2.6272886,-0.39537872,415.65492,285.07662,479.99252,478.30254,226,125,1672,968,-9.0596,13.151,-2.9414955,-11.513963,17399,7484,-0.0573,0.0056,-818,-732,-905,-825,0.16701461,1.773,62,45.3,1.0298,0.91368,-1.5354816,-1.5291409,-0.034,-0.036,-1.005464,1.3432342
-2.5790134,-2.3967031,-2.8652278,-0.057965895,509.43952,285.97527,480.00474,479.293,213,113,1283,881,-10.86,43.151,-2.9414955,-11.513963,17414,7502,-0.0374,5e-04,-825,-724,-882,-825,0.16698672,1.7738,77.2,67,-0.95299,-1.0674,-1.6033177,-1.5114268,-0.034,0.004,-1.0193724,1.1223123
-2.5990711,-2.2248499,-3.0188081,0.16802198,531.194,286.37141,480.41712,478.8093,252,126,1047,972,9.0404,21.151,-2.9414955,-11.513963,17438,7532,-0.0172,0.0182,-821,-738,-992,-838,0.16704251,1.7778,73.7,71.8,-0.95806,-1.0724,-1.6884942,-1.507951,-0.034,0.024,-1.0193724,-0.67267776
-2.6180373,-1.9564268,-3.2424155,0.50394916,533.1495,286.84692,479.86724,477.99516,240,154,1061,963,53.04,37.151,-2.9414955,-11.513963,17450,7542,0.0136,0.0346,-828,-753,-1030,-842,0.16670834,1.77,71,67.7,1.0397,0.93782,-1.7110815,-1.5002409,0.006,0.004,1.0112465,1.0394666
-2.6242015,-1.6691448,-3.463471,0.82873759,533.27732,287.35672,475.19024,477.51474,177,116,1006,1515,93.24,39.151,-2.9414955,-11.513963,17451,7546,-0.0121,-0.0011,-784,-760,-973,-844,0.16623722,1.7675,43,53.5,1.0384,-1.0615,-1.7411408,-1.5156073,0.025,0.023,0.95561315,1.025659
-2.6296563,-1.3680681,-3.6925082,1.1429828,515.03175,288.03858,448.39315,478.50058,143,107,1054,1687,101.04,27.151,-2.9414955,-11.513963,17448,7538,-0.049,-0.0026,-854,-768,-985,-829,0.16663889,1.7745,66.5,35.2,1.055,-1.0509,-1.1951158,-1.5369801,0.005,0.063,-1.0332807,1.025659
-2.625142,-1.0488848,-3.9385371,1.4562375,428.00652,287.69152,390.82617,478.8054,121,108,983,1670,51.64,19.151,-2.9414955,-11.513963,17437,7524,-0.0174,-0.0046,-903,-770,-975,-789,0.16794021,1.8172,67,50.7,-0.97374,0.98044,-0.6188277,-1.4546085,-0.095,0.023,-1.005464,-0.75552345
-2.6213879,-0.82294358,-4.1129049,1.6622684,336.97083,287.38034,328.96894,479.59389,132,180,944,1560,1.5404,27.151,-2.9414955,-11.513963,17424,7505,-0.0062,-0.0078,-896,-768,-900,-839,0.169076,1.841,66,65.6,-0.98049,0.97089,-0.18973744,-1.3051038,-0.195,0.002,-1.0193724,1.3018113
-2.6347411,-0.46577521,-4.3654029,1.9599607,294.69546,287.61103,292.3528,479.40221,204,208,956,1021,-25.96,49.151,-2.9414955,-11.513963,17406,7488,0.0409,-0.014,-896,-678,586,-842,0.16913319,1.8465,64,74.7,-1.0091,-1.0325,0.090783709,-1.2591135,-0.195,0.002,-0.99155569,1.1223123
-2.6445501,-0.096069276,-4.5636497,2.2359914,284.93412,289.34512,280.77819,479.60964,212,189,910,998,-32.56,33.151,-2.9414955,-11.513963,17398,7478,-0.012,-0.0094,-716,-774,-2215,-869,0.16874789,1.842,63,71.9,-0.99406,-1.0401,0.3525638,-1.1746826,-0.116,-0.018,-1.0193724,-0.67267776
